customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,CLV_proxy,AvgChargesPerYear,HighValueCustomer,ActiveServiceCount,TenureGroup,PriceSensitivity
3428-XZMAZ,Male,0,No,No,1.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.35,69.35,Yes,69.35,832.1999999999999,0,1,0-1yr,34.675
1100-DDVRV,Male,0,Yes,No,17.0,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,49.8,836.35,No,846.5999999999999,590.364705882353,0,3,1-2yr,12.45
0378-TOVMS,Female,0,No,No,3.0,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,85.8,272.2,Yes,257.4,1088.8,1,3,0-1yr,21.45
4355-HBJHH,Male,0,Yes,Yes,67.0,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,79.7,5293.4,Yes,5339.900000000001,948.0716417910447,1,6,4-6yr,11.385714285714286
6728-WYQBC,Male,0,No,No,1.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.95,20.95,No,20.95,251.4,0,1,0-1yr,10.475
9058-CBREO,Female,1,No,No,1.0,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,50.55,50.55,Yes,50.55,606.6,0,2,0-1yr,16.849999999999998
9029-FEGVJ,Female,1,Yes,No,32.0,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,79.3,2570.0,No,2537.6,963.75,1,3,2-4yr,19.825
7216-KAOID,Male,0,Yes,Yes,41.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.5,798.2,No,799.5,233.61951219512198,0,1,2-4yr,9.75
0318-QUUOB,Male,0,Yes,No,1.0,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,80.55,80.55,Yes,80.55,966.6,1,2,0-1yr,26.849999999999998
6145-NNPNO,Female,0,No,No,1.0,Yes,No,,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),44.15,44.15,No,44.15,529.8000000000001,0,1,0-1yr,22.075
5520-FVEWJ,Female,0,Yes,Yes,12.0,Yes,Yes,,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,84.5,916.9,Yes,1014.0,916.9,1,4,0-1yr,16.9
5339-TJFEK,Male,0,Yes,Yes,62.0,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.5,6487.2,No,6541.0,1255.5870967741935,1,6,4-6yr,15.071428571428571
5572-ZDXHY,Female,0,No,No,,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,84.3,1855.65,Yes,,,1,3,,21.075
2074-GUHPQ,Female,0,No,Yes,17.0,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),92.7,1556.85,No,1575.9,1098.9529411764704,1,5,1-2yr,15.450000000000001
4625-XMOYM,Female,0,Yes,Yes,72.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),26.25,1988.05,No,1890.0,331.34166666666664,0,2,4-6yr,8.75
5827-MWCZK,Male,0,Yes,Yes,56.0,Yes,Yes,,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),96.95,5432.2,No,5429.2,1164.042857142857,1,5,4-6yr,16.158333333333335
1385-TQOZW,Female,0,No,No,9.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),20.45,147.55,No,184.04999999999998,196.73333333333335,0,1,0-1yr,10.225
5914-XRFQB,Male,0,Yes,No,72.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),115.8,8424.9,No,8337.6,1404.1499999999999,1,8,4-6yr,12.866666666666667
4329-YPDDQ,Male,0,No,No,20.0,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),108.2,2203.7,No,2164.0,1322.2199999999998,1,7,1-2yr,13.525
4804-NCPET,Male,0,Yes,Yes,19.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.2,387.4,No,383.8,244.67368421052632,0,1,1-2yr,10.1
3750-CKVKH,Male,0,No,No,2.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,67.75,116.65,Yes,135.5,699.9000000000001,0,1,0-1yr,33.875
5944-UGLLK,Male,0,No,No,53.0,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),54.9,3045.75,No,2909.7,689.6037735849056,0,4,4-6yr,10.98
8063-GBATB,Female,1,No,No,27.0,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,,,2287.25,Yes,,1016.5555555555555,0,3,2-4yr,
7787-BNTZM,Male,0,No,No,6.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.15,130.5,No,120.89999999999999,261.0,0,1,0-1yr,10.075
2252-ISRNH,Male,0,Yes,Yes,9.0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,90.35,767.9,No,813.15,1023.8666666666667,1,4,0-1yr,18.07
9415-TPKRV,Female,0,Yes,Yes,8.0,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,55.75,446.8,No,446.0,670.2,0,3,0-1yr,13.9375
5322-TEUJK,Female,0,Yes,Yes,71.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),114.6,8100.25,No,8136.599999999999,1369.056338028169,1,8,4-6yr,12.733333333333333
4547-KQRTM,Female,0,No,No,10.0,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),80.05,830.7,Yes,800.5,996.84,1,3,0-1yr,20.0125
4877-EVATK,Male,0,No,No,1.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.0,20.0,Yes,20.0,240.0,0,1,0-1yr,10.0
1866-DIOQZ,Female,0,Yes,No,71.0,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),66.8,4689.15,No,4742.8,792.5323943661971,0,6,4-6yr,9.542857142857143
8375-KVTHK,Male,0,Yes,No,68.0,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,100.3,6754.35,No,6820.4,1191.9441176470589,1,5,4-6yr,16.716666666666665
2697-NQBPF,Male,0,No,No,34.0,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,105.35,3540.65,No,3581.8999999999996,1249.641176470588,1,6,2-4yr,15.049999999999999
3709-OIJEA,Male,0,No,No,26.0,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,85.2,2184.6,No,2215.2000000000003,1008.2769230769231,1,4,2-4yr,17.04
7639-SUPCW,Female,0,No,No,22.0,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),48.8,1054.6,Yes,1073.6,575.2363636363636,0,2,1-2yr,16.266666666666666
1386-ZIKUV,Male,0,No,No,7.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.95,130.55,No,132.65,223.8,0,1,0-1yr,9.475
0599-XNYDO,Female,0,Yes,No,20.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),,1540.35,No,,924.2099999999999,0,1,1-2yr,
6377-WHAOX,Female,0,Yes,No,,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.15,6411.25,No,,,1,6,,15.164285714285715
6855-VLGOS,Male,0,Yes,Yes,72.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,,20.55,1432.55,No,1479.6000000000001,238.75833333333333,0,1,4-6yr,10.275
8999-XXGNS,Female,1,Yes,No,72.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),105.75,7629.85,No,7614.0,1271.6416666666667,1,6,4-6yr,15.107142857142858
8746-OQQRW,Male,0,No,No,4.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,25.25,101.9,No,101.0,305.70000000000005,0,2,0-1yr,8.416666666666666
3181-MIZBN,Male,0,Yes,Yes,16.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,,19.75,313.4,No,316.0,235.04999999999998,0,1,1-2yr,9.875
0471-ARVMX,Female,1,Yes,No,62.0,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,104.85,6312.9,No,6500.7,1221.8516129032257,1,6,4-6yr,14.978571428571428
7766-CLTIC,Female,0,No,No,10.0,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,60.95,629.55,No,609.5,755.4599999999999,0,3,0-1yr,15.2375
5650-YLIBA,Male,0,No,No,31.0,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,,81.15,2640.55,No,2515.65,1022.1483870967742,1,3,2-4yr,20.2875
0825-CPPQH,Female,0,Yes,No,,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.1,1372.45,No,,,0,1,,9.55
9084-OAYKL,Male,0,No,No,58.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.8,1212.25,No,1206.4,250.81034482758622,0,1,4-6yr,10.4
6122-LJADA,Male,0,Yes,Yes,,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),90.15,6237.05,No,,,1,8,,10.016666666666667
2400-XIWIO,Female,0,Yes,No,71.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,,90.1,6310.9,No,6397.099999999999,1066.6309859154928,1,8,4-6yr,10.011111111111111
7524-VRLPL,Male,1,No,No,69.0,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),74.1,5031.0,No,5112.9,874.9565217391304,1,6,4-6yr,10.585714285714285
1069-XAIEM,Female,1,No,No,1.0,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.05,85.05,Yes,85.05,1020.6,1,3,0-1yr,21.2625
7569-NMZYQ,Female,0,Yes,Yes,72.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),118.75,8672.45,No,8550.0,1445.4083333333335,1,8,4-6yr,13.194444444444445
5201-USSQZ,Female,0,Yes,No,26.0,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),85.9,2196.45,No,2233.4,1013.7461538461538,1,3,2-4yr,21.475
2105-PHWON,Female,0,Yes,No,33.0,Yes,Yes,,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),95.0,3008.15,No,3135.0,1093.8727272727274,1,5,2-4yr,15.833333333333334
1494-EJZDW,Female,0,Yes,Yes,10.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.15,220.8,No,201.5,264.96,0,1,0-1yr,10.075
4884-TVUQF,Female,1,No,No,57.0,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),101.3,5779.6,No,5774.099999999999,1216.7578947368422,1,6,4-6yr,14.471428571428572
8003-EWNDZ,Female,0,No,No,10.0,Yes,No,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,21.2,222.65,No,212.0,267.18,0,1,0-1yr,10.6
1897-RCFUM,Female,0,Yes,Yes,39.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,24.2,914.6,No,943.8,281.4153846153846,0,2,2-4yr,8.066666666666666
9256-JTBNZ,Female,0,No,No,11.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.3,246.3,No,223.3,268.6909090909091,0,1,0-1yr,10.15
4658-HCOHW,Female,0,Yes,Yes,21.0,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,102.8,2110.15,Yes,2158.7999999999997,1205.8,1,6,1-2yr,14.685714285714285
2211-RMNHO,Female,0,Yes,Yes,68.0,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),85.3,5560.0,No,5800.4,981.1764705882352,1,7,4-6yr,10.6625
2432-TFSMK,Male,0,No,No,,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Credit card (automatic),89.6,1633.0,No,,,1,4,,17.919999999999998
3440-JPSCL,Female,0,No,No,6.0,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,99.95,547.65,Yes,599.7,1095.3,1,5,0-1yr,16.658333333333335
4929-ROART,Male,0,No,No,18.0,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,56.25,969.85,No,1012.5,646.5666666666667,0,3,1-2yr,14.0625
1834-ABKHQ,Female,0,Yes,Yes,52.0,Yes,No,DSL,No,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),50.95,2610.65,No,2649.4,602.4576923076924,0,2,4-6yr,16.983333333333334
1741-WTPON,Male,0,Yes,Yes,56.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,115.85,6567.9,No,6487.599999999999,1407.4071428571426,1,8,4-6yr,12.872222222222222
3932-IJWDZ,Male,0,No,No,45.0,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),103.65,4747.85,No,4664.25,1266.0933333333335,1,6,2-4yr,14.807142857142859
1240-HCBOH,Female,0,No,No,67.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,26.1,1759.55,No,1748.7,315.14328358208957,0,2,4-6yr,8.700000000000001
3594-KADLU,Male,0,Yes,No,3.0,No,No phone service,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,35.1,101.1,No,105.30000000000001,404.4,0,2,0-1yr,11.700000000000001
8065-BVEPF,Male,1,No,No,65.0,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),99.1,6496.15,No,6441.5,1199.2892307692307,1,5,4-6yr,16.516666666666666
3796-ENZGF,Male,0,Yes,No,63.0,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Two year,No,Mailed check,67.25,4234.15,No,4236.75,806.5047619047618,0,5,4-6yr,11.208333333333334
1734-ZMNTZ,Female,0,Yes,Yes,11.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.0,300.7,No,275.0,328.03636363636366,0,2,0-1yr,8.333333333333334
2853-CWQFQ,Male,0,No,Yes,1.0,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,59.55,59.55,No,59.55,714.6,0,3,0-1yr,14.8875
0813-TAXXS,Male,0,No,No,,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),77.8,,No,,,1,5,,12.966666666666667
2519-TWKFS,Male,0,Yes,Yes,25.0,Yes,Yes,DSL,No,No,No,Yes,No,No,One year,Yes,Mailed check,55.1,1466.1,No,1377.5,703.728,0,3,2-4yr,13.775
2889-FPWRM,Male,0,Yes,No,72.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),117.8,8684.8,Yes,8481.6,1447.4666666666665,1,8,4-6yr,13.088888888888889
0626-QXNGV,Female,0,Yes,No,72.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),24.15,1776.45,No,1738.8,296.075,0,2,4-6yr,8.049999999999999
6723-CEGQI,Female,0,No,Yes,,No,No phone service,,No,Yes,No,Yes,Yes,No,Two year,No,Mailed check,45.25,2933.95,No,,,0,3,,11.3125
6987-XQSJT,Female,1,No,No,,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,79.5,4370.25,Yes,,,1,3,,19.875
4732-RRJZC,Male,0,Yes,Yes,7.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.25,144.35,No,141.75,247.45714285714283,0,1,0-1yr,10.125
9499-XPZXM,Female,0,Yes,No,72.0,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),64.75,4804.75,No,4662.0,800.7916666666666,0,5,4-6yr,10.791666666666666
4338-EYCER,Male,0,Yes,No,21.0,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),54.6,1125.2,No,1146.6000000000001,642.9714285714286,0,2,1-2yr,18.2
3007-FDPEA,Female,0,No,No,2.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.7,39.85,No,41.4,239.10000000000002,0,1,0-1yr,10.35
6350-XFYGW,Male,1,No,No,4.0,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.75,422.4,No,379.0,1267.2,1,4,0-1yr,18.95
4290-BSXUX,Male,0,Yes,No,3.0,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),79.65,251.75,Yes,238.95000000000002,1007.0,1,3,0-1yr,19.9125
8513-OLYGY,Male,0,Yes,No,72.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),115.8,8332.15,No,8337.6,1388.6916666666666,1,8,4-6yr,12.866666666666667
0311-QYWSS,Female,0,No,No,6.0,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,49.45,314.6,No,296.70000000000005,629.2,0,2,0-1yr,16.483333333333334
8705-DWKTI,Male,0,No,No,52.0,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),83.8,4331.4,No,4357.599999999999,999.5538461538462,1,3,4-6yr,20.95
8755-IWJHN,Male,1,Yes,No,69.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),95.35,6382.0,No,6579.15,1109.9130434782608,1,5,4-6yr,15.891666666666666
0325-XBFAC,Male,0,No,No,8.0,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.7,740.3,Yes,757.6,1110.45,1,4,0-1yr,18.94
4480-QQRHC,Female,1,No,No,,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),74.05,600.15,No,,,1,2,,24.683333333333334
0929-PECLO,Female,1,No,No,63.0,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),89.6,5538.8,No,5644.799999999999,1055.009523809524,1,4,4-6yr,17.919999999999998
3680-CTHUH,Male,0,No,No,60.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),116.6,7049.5,No,6996.0,1409.9,1,8,4-6yr,12.955555555555556
1202-KKGFU,Female,0,Yes,No,12.0,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),54.2,690.5,No,650.4000000000001,690.5,0,3,0-1yr,13.55
6112-KTHFQ,Female,0,No,No,13.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.3,279.3,No,250.9,257.81538461538463,0,1,1-2yr,9.65
1852-XEMDW,Male,0,No,No,22.0,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,65.05,1427.55,No,1431.1,778.6636363636363,0,5,1-2yr,10.841666666666667
2462-XIIJB,Male,0,No,No,5.0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,92.5,,Yes,462.5,,1,4,0-1yr,18.5
4760-XOHVN,Female,0,Yes,Yes,,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.45,19.45,Yes,,,0,1,,9.725
1820-DJFPH,Female,0,Yes,Yes,72.0,Yes,Yes,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),24.05,1709.15,No,1731.6000000000001,284.85833333333335,0,2,4-6yr,8.016666666666667
9426-SXNHE,Female,0,No,No,2.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),18.75,53.15,No,37.5,318.90000000000003,0,1,0-1yr,9.375
9068-FHQHD,Female,0,Yes,Yes,40.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.15,777.35,No,806.0,233.20499999999998,0,1,2-4yr,10.075
1269-FOYWN,Male,0,Yes,Yes,44.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.0,860.85,No,880.0,234.77727272727273,0,1,2-4yr,10.0
9470-YFUYI,Male,1,Yes,No,71.0,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),71.0,5012.1,No,5041.0,847.1154929577465,1,5,4-6yr,11.833333333333334
7817-BOQPW,Female,0,No,No,2.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.55,166.3,Yes,151.1,997.8000000000001,1,2,0-1yr,25.183333333333334
7402-EYFXX,Male,1,No,No,26.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.6,2404.1,No,2433.6,1109.5846153846155,1,4,2-4yr,18.72
1853-UDXBW,Male,0,Yes,Yes,1.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.0,,Yes,70.0,,0,1,0-1yr,35.0
9895-VFOXH,Female,0,No,No,1.0,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,24.4,24.4,No,24.4,292.8,0,0,0-1yr,24.4
5458-CQJTA,Male,0,Yes,Yes,65.0,Yes,No,,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),74.8,4820.15,Yes,4862.0,889.873846153846,1,5,4-6yr,12.466666666666667
1230-QAJDW,Male,0,No,No,,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,65.25,209.9,No,,,0,4,,13.05
5701-ZIKJE,Male,0,No,No,13.0,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,50.55,610.75,No,657.15,563.7692307692308,0,2,1-2yr,16.849999999999998
5219-YIPTK,Female,0,Yes,No,33.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,,,Yes,,,0,6,2-4yr,
5032-MIYKT,Female,0,No,No,1.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.7,70.7,No,70.7,848.4000000000001,1,1,0-1yr,35.35
7396-VJUZB,Male,0,Yes,Yes,4.0,Yes,No,,No,No,No,No,No,No,Month-to-month,No,,45.25,155.35,No,181.0,466.05,0,1,0-1yr,22.625
9717-QEBGU,Male,0,No,No,2.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.3,144.0,No,140.6,864.0,1,1,0-1yr,35.15
5172-RKOCB,Male,0,Yes,No,72.0,Yes,Yes,,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),108.95,7875.0,No,7844.400000000001,1312.5,1,7,4-6yr,13.61875
6509-TSGWN,Female,0,Yes,Yes,37.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,26.45,911.6,No,978.65,295.65405405405403,0,2,2-4yr,8.816666666666666
3540-RZJYU,Female,0,No,No,15.0,Yes,No,,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,86.2,1270.2,Yes,1293.0,1016.1600000000001,1,3,1-2yr,21.55
3178-CIFOT,Female,0,No,No,,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),19.65,,No,,,0,1,,9.825
2091-MJTFX,Female,0,Yes,Yes,30.0,No,No phone service,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),51.2,1561.5,Yes,1536.0,624.6,0,3,2-4yr,12.8
4530-NDRKU,Female,0,Yes,Yes,42.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,,761.85,No,,217.67142857142858,0,1,2-4yr,
5985-TBABQ,Female,0,No,No,32.0,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,One year,No,Mailed check,74.75,2282.95,No,2392.0,856.1062499999999,1,5,2-4yr,12.458333333333334
9800-ONTFE,Female,0,Yes,Yes,22.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.8,1615.1,No,1667.6,880.9636363636364,1,2,1-2yr,25.266666666666666
